State_Plot,LAT,LON,n
517396,39.280591,-123.533196,2
517426,32.873627,-115.998429,2
517446,41.980638,-124.193526,1
517536,35.418793,-118.818697,2
517566,35.573627,-120.908505,2
517576,38.825778,-122.276738,2
517596,35.981709,-117.0895,2
517636,35.069139,-114.903216,2
517726,40.381347,-123.893328,1
517736,38.538488,-122.091134,2
517766,41.157753,-121.052306,2
517776,38.763353,-121.446588,2
517816,34.215335,-114.413782,1
517866,34.723524,-120.078698,2
517906,34.548415,-117.528061,2
517936,38.881128,-121.8269,2
517976,41.515231,-122.381574,1
517986,34.936671,-115.454371,2
517996,40.753808,-122.234934,2
518046,38.291979,-120.560702,2
518076,35.665163,-117.136529,2
518096,38.323882,-121.319137,2
518126,37.768304,-122.054708,2
518156,36.533117,-120.154688,1
518166,35.685287,-116.423664,1
518206,35.34252,-120.476768,2
518246,37.861187,-119.74092,2
518286,33.97794,-116.175114,2
518336,33.65206,-115.503678,2
518346,37.493305,-118.181347,1
518416,39.809152,-123.312998,1
518436,34.377964,-116.338824,2
518466,38.375707,-119.572554,2
518476,38.054068,-119.867257,2
518496,34.119969,-115.280277,2
518526,36.319859,-119.232637,1
518536,32.989031,-116.110529,2
518626,39.532175,-123.309971,1
518646,33.791326,-115.442997,2
518806,36.643456,-119.531676,2
518826,36.842287,-119.036826,1
518836,35.769293,-118.467421,1
518846,32.855068,-116.249321,2
518886,37.080622,-120.451994,2
518896,41.318707,-120.333473,2
518926,36.128924,-119.962502,1
518936,38.436585,-122.508531,2
518956,35.594312,-120.297221,2
518986,34.325842,-119.095044,1
518996,39.139122,-122.134029,2
519026,40.323853,-120.238219,1
519076,33.677418,-115.177291,2
519086,41.737912,-120.870811,2
519106,37.094749,-118.734261,1
519116,36.239478,-118.740986,2
519156,35.64643,-118.833221,1
519166,41.214447,-120.269371,2
519196,33.769665,-118.320927,2
519376,36.38188,-121.870488,2
519416,33.85882,-118.253579,1
519466,35.274138,-116.659203,2
519496,34.130711,-114.593021,2
519516,34.830872,-119.253118,2
519536,35.031966,-119.235731,2
519556,40.291917,-120.695853,2
519566,32.806448,-115.500006,2
519596,37.000633,-118.254415,2
519626,36.837427,-119.169466,1
519636,32.878463000000004,-115.95029100000001,2
519646,37.131797,-121.056974,2
519656,34.718854,-118.205562,2
519666,36.432305,-118.070367,1
519676,35.901777,-116.112008,2
519686,40.144041,-120.28936,1
519696,41.681432,-123.803842,1
519706,39.007548,-120.833794,1
519716,33.229667,-114.703799,1
519766,41.664258,-120.313993,2
519776,34.845289,-118.117949,2
519786,40.736517,-123.223272,2
519796,37.279297,-119.225449,2
519836,37.101559,-117.952896,1
519866,36.503633,-118.709689,1
519886,35.347852,-118.698676,2
519896,33.972257,-114.760956,2
519906,38.041383,-120.672001,2
519916,36.174383,-116.562603,2
519926,38.484068,-120.095327,2
519966,34.221468,-118.971203,1
520006,37.090883,-118.852462,2
520086,33.213106,-117.362774,2
520116,37.088522,-121.223214,2
520126,33.188829,-116.329348,1
520206,35.107414,-115.403959,2
520216,38.469147,-121.692869,1
520246,38.884215,-121.395262,2
520316,33.421075,-115.577834,2
520366,34.954859,-119.705543,1
520376,33.42653,-115.353161,2
520416,37.146717,-118.172797,2
520426,40.187789,-120.371139,1
520436,34.409351,-115.019574,2
520476,33.532086,-116.018145,2
520486,39.248511,-122.42651,2
520496,33.713651,-115.028945,2
520506,36.347748,-119.766896,2
520576,35.941985,-117.170717,2
520636,36.567375,-119.605871,2
520686,35.999858,-121.261042,1
520696,39.85086,-123.208658,2
520706,40.214833,-123.139319,2
520726,32.803532,-116.304255,2
520736,38.367796,-120.37853,2
520756,38.47092,-121.442995,1
520816,38.36195,-122.819327,2
520826,34.467639,-119.024687,1
520866,32.732288,-114.990609,1
520926,37.518256,-120.225991,1
520946,38.404585,-122.104564,2
520956,41.378681,-121.936727,2
520976,36.586559,-120.301769,1
520986,40.157774,-122.876366,1
521026,34.629663,-120.002935,1
521106,36.525621,-121.307562,2
521126,37.814597,-121.555995,2
521176,40.359131,-121.824966,1
521206,39.037266,-120.107613,1
521216,38.313428,-121.524639,2
521236,36.819861,-121.3717,1
521286,41.437703,-123.216204,2
521296,38.800329,-119.720525,2
521316,37.55318,-120.674977,1
521326,39.80752,-122.4622,1
521336,36.644999,-118.959113,1
521406,35.756165,-119.451792,2
521436,38.590083,-119.751453,2
521446,38.016689,-119.449743,2
521496,40.95369,-121.117011,1
521506,39.236712,-121.269732,1
521516,40.641332,-121.065416,1
521526,37.442166,-120.743339,2
521546,40.495433,-121.318196,1
521566,38.477838,-121.891511,2
521646,35.907065,-118.966742,2
521656,39.041299,-121.047551,2
521676,38.14193,-122.513564,2
521726,35.83273,-116.844536,2
521816,36.83806,-117.952989,2
521866,34.508345,-119.870937,1
521876,35.892963,-118.382018,2
521896,35.644674,-119.124127,2
521916,34.180945,-118.511288,2
521956,35.811724,-118.464486,2
521996,34.944173,-116.700054,2
522036,37.023139,-119.653983,2
522076,40.407204,-121.698113,1
522136,35.591619,-115.413938,2
522146,37.598583,-118.409937,2
522156,35.285297,-117.382028,2
522346,35.146066,-117.756184,2
522356,39.315282,-121.67477,2
522406,35.489649,-115.520315,1
522416,34.329958,-118.616707,2
522486,35.834081,-116.788254,2
522516,36.438763,-119.60107000000001,1
522526,33.069833,-114.701602,1
522546,35.740254,-118.060734,2
522566,34.398248,-115.770799,2
522576,34.373349,-114.928496,1
522596,35.403681,-116.276138,1
522636,36.545799,-119.317973,2
522666,35.883353,-116.642793,2
522736,39.475225,-121.930278,2
522786,40.910821,-120.449021,2
522796,41.727223,-120.895799,2
522876,39.296343,-120.53148,2
522896,33.776385,-115.904906,2
522906,35.855345,-118.103722,1
522916,35.68885,-116.720913,2
522936,39.224756,-122.914718,2
522986,40.118181,-123.077745,2
523026,39.386119,-121.247643,2
523046,34.013297,-119.807453,1
523066,35.063072,-120.598128,1
523076,38.00333,-119.872824,2
523096,37.93906,-120.343827,2
523126,38.783139,-123.4754,2
523256,36.790775,-118.78965,2
523266,40.738107,-122.853129,1
523286,41.537417,-122.222733,2
523306,38.880098,-123.189622,2
523346,36.902576,-118.666344,2
523396,35.847135,-117.642424,2
523406,39.091098,-121.438313,2
523446,36.849683,-119.564808,2
523476,35.450299,-120.941693,2
523546,34.153503,-117.002089,1
523616,35.664464,-118.57859,1
523736,37.535804,-118.197053,2
523766,37.031627,-119.28371,2
523806,37.391707,-118.739066,2
523816,34.659736,-115.071013,1
523826,38.688101,-122.63351,1
523846,34.405642,-116.778322,2
523886,34.139627,-118.355263,2
523906,36.267505,-121.327479,1
523926,34.297124,-114.811672,1
523956,35.779911,-116.141275,2
523986,36.051411,-116.538453,2
524006,37.042017,-117.481441,1
524046,34.735812,-115.41711,2
524066,41.960512,-122.964483,2
524076,34.559179,-120.217686,2
524096,35.856994,-117.463056,1
524106,36.746612,-119.271892,1
524116,33.875076,-115.330679,2
524126,37.156439,-120.402232,2
524156,36.859305,-118.3615,2
524206,37.151338,-119.083674,2
524216,35.940754,-119.735323,2
524226,33.749334,-116.710155,2
524246,35.913855,-118.579817,2
524266,34.748589,-114.626574,2
524286,37.929372,-118.704895,2
524336,40.56054,-122.656655,2
524386,33.914299,-117.940932,1
524396,41.057541,-123.96075,1
524406,33.129509,-115.724645,2
524416,39.792539,-120.320993,2
524446,36.434239,-117.30591,1
524506,37.57255,-119.551487,2
524556,35.928998,-117.128422,1
524586,36.226223,-118.238952,1
524646,36.227277,-120.424751,1
524726,40.234903,-122.374998,2
524756,39.082581,-122.061027,1
524766,34.905038,-119.761374,1
524776,38.450357,-119.962406,1
524786,41.052043,-122.688975,1
524806,34.954871,-116.813203,1
524816,37.062289,-120.123122,2
524826,36.495481,-119.385407,1
524896,32.81313,-116.651775,2
524916,38.872845,-120.631923,2
524956,39.939903,-123.270918,2
524986,37.986005,-122.065754,2
524996,38.934117,-123.651364,1
525106,39.926758,-120.605626,2
525126,38.105674,-119.279527,2
525136,34.251234,-114.844144,2
525146,36.004855,-116.556644,2
525156,33.737351,-117.29056,2
525246,37.898792,-122.296137,1
525306,41.762012,-122.045124,2
525336,36.397803,-120.991161,2
525356,36.274648,-120.260708,1
525366,35.988513,-115.878805,1
525386,39.246836,-120.531004,2
525406,33.529736,-117.353197,2
525416,33.972737,-116.241186,1
525426,35.964935,-117.244608,2
525456,33.054202,-115.275862,1
525466,33.991442,-117.602013,2
525526,35.519825,-118.700473,2
525576,38.073179,-118.761496,1
525616,38.292999,-121.886119,2
525626,34.661309,-114.786745,1
525636,39.404105,-120.537915,2
525676,35.850123,-116.442071,1
525686,34.197286,-117.483719,1
525696,34.434108,-119.596177,2
525716,33.557944,-116.722413,2
525736,38.648364,-121.621912,2
525756,40.963982,-120.613458,2
525786,41.778705,-122.095559,2
525796,40.313547,-121.695723,2
525826,36.6672,-118.226829,2
525876,34.925709,-115.917155,2
525886,34.380331,-114.346594,2
525966,40.509157,-124.099993,2
525976,34.720903,-115.945725,2
525986,41.143235,-123.016768,1
526036,34.826634,-114.730883,2
526056,35.37343,-117.269642,2
526066,34.933971,-115.574182,2
526076,37.249699,-120.472883,2
526106,37.163549,-117.518599,1
526146,40.95367,-122.031921,2
526166,39.188388,-122.814625,1
526196,41.503851,-121.665787,1
526226,41.962434,-121.65046,2
526236,38.02234,-122.222176,2
526276,35.260402,-119.065231,1
526286,35.456677,-119.118677,2
526306,38.852697,-120.170138,2
526316,34.928291,-118.11531,1
526336,34.190475,-116.651134,1
526366,38.452657,-122.754872,2
526386,33.64447,-117.534683,1
526396,39.436384,-123.726805,1
526406,35.287961,-118.401739,2
526416,34.449402,-115.110212,1
526426,33.94247,-117.640236,1
526436,35.158211,-117.459652,2
526456,36.077893,-118.742374,2
526466,37.159486,-120.462952,2
526476,36.077043,-121.228427,2
526486,40.694878,-122.998274,2
526496,33.805059,-115.138471,2
526516,39.864062,-120.825366,2
526526,36.239891,-119.362656,2
526566,37.121097,-117.492013,2
526576,36.176079,-119.317291,2
526636,36.293282,-121.156243,2
526646,40.548094,-122.733212,2
526686,40.231464,-124.215345,2
526736,41.188735,-121.190108,2
526786,41.639811,-122.090133,2
526796,39.891586,-120.934876,2
526816,37.790841,-121.45107899999999,1
526866,36.297397,-119.896798,2
526936,38.645817,-120.374576,1
526956,32.961452,-116.705646,2
527006,35.645457,-115.61913,2
527026,35.154989,-116.392776,1
527056,35.445847,-116.430213,2
527096,34.877446,-118.727552,2
527116,40.641042,-121.996636,1
527126,36.99501,-118.542854,2
527136,35.331641,-115.98673,2
527176,35.616203,-119.655436,2
527186,37.951216,-122.574638,1
527216,34.704287,-116.637312,2
527256,34.496494,-117.145138,2
527326,38.078015,-121.330906,2
527336,32.803287,-115.721628,2
527356,36.15405,-119.60758,2
527376,32.718698,-115.65849300000001,2
527416,35.79797,-116.761836,1
527436,38.801409,-121.537518,2
527536,33.550036,-116.912898,2
527576,39.819719,-121.748399,1
527606,37.51466,-119.737508,2
527616,34.7301,-115.368241,2
527626,40.191351,-123.707022,1
527656,41.985875,-123.196808,2
527666,33.297114,-115.323816,2
527716,34.292112,-117.023638,2
527726,40.302013,-122.681654,1
527746,34.864121,-119.458114,2
527796,33.01216,-115.351866,1
527816,41.684299,-122.339884,2
527826,39.56589,-121.410997,1
527856,41.535979,-123.60141,2
527866,35.005653,-119.407854,2
527876,34.630686,-118.559925,2
527886,34.663153,-116.550137,2
527956,34.457414,-117.460982,2
527966,40.032497,-122.036447,1
527996,36.048977,-117.246491,2
528036,36.013887,-116.440402,1
528096,41.739824,-121.697142,2
528166,40.389734,-121.194517,1
528176,40.701189,-122.556927,1
528186,34.434056,-118.695511,1
528206,35.61285,-115.890792,2
528226,35.24499,-120.877117,2
528236,37.309357,-122.271863,2
528306,33.024091,-115.014091,2
528356,41.000828,-122.336435,1
528416,40.547522,-121.067695,2
528446,37.391591,-121.339323,2
528476,41.794957,-121.807717,2
528486,41.480163,-121.051684,2
528516,37.180764,-118.979926,2
528566,38.743863,-121.972557,2
528576,34.988288,-114.965239,1
528586,36.587251,-120.328052,1
528596,35.639328,-117.047631,1
528606,35.869404,-117.118781,2
528746,35.118765,-119.686113,2
528766,34.614259,-115.162099,2
528786,36.173787,-116.626037,2
528796,37.57026,-119.671172,1
528806,34.798372,-115.763101,2
528826,35.722818,-118.444181,1
528856,35.847981,-116.496467,2
528896,32.756087,-116.423755,2
528956,34.46874,-119.631477,2
528986,38.649155,-122.568871,2
529056,32.706783,-116.336751,1
529066,32.781916,-114.680311,1
529096,41.188796,-121.511301,2
529106,34.456611,-116.57121,1
529116,35.124052,-116.008525,1
529126,36.540838,-116.65821,2
529206,38.623433,-121.746267,1
529256,34.639016,-115.887075,2
529276,38.371556,-122.309197,2
529296,35.812336,-116.468302,2
529316,41.766954,-120.915288,1
529326,39.579509,-122.379803,2
529346,37.591538,-118.621293,2
529416,35.528956,-116.423161,1
529426,35.228483,-115.072741,2
529456,36.81218,-121.820133,1
529486,35.232363,-117.698877,1
529536,41.938125,-123.870868,2
529576,36.255095,-116.767301,2
529596,37.916523,-119.439376,2
529626,34.981917,-119.318926,2
529696,41.168987,-120.262369,2
529706,37.874792,-118.490051,2
529716,33.718214,-114.575393,2
529776,39.629164,-122.445394,2
529786,35.864218,-117.161607,1
529846,35.013552,-118.376841,1
529856,34.972072,-118.056108,2
529946,33.954353,-120.181008,2
530006,36.365309,-120.042263,2
530016,33.704762,-118.016091,2
530046,36.316693,-121.764159,1
530066,41.809314,-123.012285,2
530136,36.205979,-117.862805,2
530166,34.99787,-117.402914,2
530186,34.409502,-119.840369,2
530196,35.367266,-116.188883,2
530226,40.91256,-123.865836,2
530246,34.227017,-118.855401,1
530276,41.652661,-124.042076,1
530296,39.381947,-122.681479,2
530306,37.522406,-120.026473,2
530316,38.284911,-119.401884,2
530386,35.837313,-120.224026,2
530396,39.973115,-121.593491,1
530426,41.146513,-120.096592,2
530436,39.51946,-122.752517,1
530456,40.942462,-123.447871,2
530476,38.415711,-119.516262,2
530486,32.908247,-116.131657,2
530496,34.535016,-118.676865,2
530536,39.564823,-123.356438,2
530556,39.020209,-121.490824,1
530576,33.05504,-117.125216,2
530666,38.326998,-119.568242,1
530696,35.399339,-118.510304,1
530716,32.613834,-116.542673,2
530736,36.475974,-117.400772,2
530756,34.585914,-119.89778,2
530766,39.444019,-121.034168,1
530776,40.603035,-122.872892,2
530796,39.333209,-121.195526,1
530816,33.602005,-116.299825,2
530846,34.509654,-119.925286,1
530866,40.100606,-121.339106,1
530876,35.027096,-117.604724,2
530896,39.282372,-123.0744,2
530916,35.151312,-114.898498,2
530936,40.147678,-121.137141,2
530946,37.396448,-121.051282,2
530986,37.531184,-119.59471,2
530996,40.157527,-123.66649,1
531036,41.839722,-123.275483,1
531046,34.471377,-119.155408,1
531066,36.515461,-117.746769,1
531086,36.454449,-120.824128,2
531116,39.613671,-123.451807,1
531186,37.097095,-118.432857,2
531196,38.15804,-119.107821,1
531216,41.009133,-124.006995,1
531226,37.943078,-121.408104,2
531316,34.699766,-120.106743,2
531346,33.923741,-116.54103,1
531456,38.309749,-119.953822,2
531556,34.244926,-115.075835,2
531626,39.285977,-120.187398,2
531636,41.003269,-123.263973,2
531676,34.667756,-119.748266,2
531696,33.389822,-115.04042,2
531796,41.094771,-122.024003,2
531816,33.608968,-116.476085,2
531836,41.103562,-123.792589,2
531846,34.815481,-119.702794,1
531876,41.368559,-122.950627,2
531896,36.014912,-117.529535,2
531946,35.911395,-120.157776,1
531966,32.851917,-116.830704,2
532006,36.150268,-116.164803,1
532046,35.54399,-119.533052,2
532066,35.190523,-114.988021,1
532076,38.01165,-119.748291,2
532136,41.721882,-120.58113,2
532156,41.00519,-122.418525,1
532176,36.220431,-117.791747,1
532206,40.947154,-122.44522,1
532226,36.515297,-120.299712,2
532236,39.619273,-121.267287,1
532316,34.243523,-116.409693,2
532356,36.982176,-119.99087,2
532376,41.593878,-123.39901,1
532396,37.513551,-121.563819,2
532416,39.376787,-122.225815,2
532486,35.739892,-115.949457,2
532546,41.191298,-122.301421,2
532616,33.9372,-117.472895,2
532626,37.320537,-121.43327,2
532646,35.387024,-118.009647,1
532686,34.384887,-119.468752,2
532696,35.547409,-116.97624,1
532716,38.679298,-121.554711,2
532746,37.426073,-119.477466,2
532856,40.273378,-121.679323,2
532926,33.843666,-117.405433,2
532936,35.11397,-119.59329,2
532976,37.985384,-120.335872,2
533016,39.74842,-120.065418,2
533026,40.257642,-123.903763,2
533056,33.105904,-116.545279,1
533076,37.585235,-122.122552,2
533086,41.427037,-121.73438,1
533106,35.071449,-117.635321,2
533116,32.77699,-114.958642,2
533136,34.763336,-119.402251,2
533146,40.809653,-120.531038,2
533156,41.738938,-123.783382,1
533256,36.027246,-120.297699,2
533276,35.459971,-120.830038,1
533286,36.137202,-119.839576,2
533296,33.978288,-114.825216,1
533336,37.330358,-119.237841,1
533376,36.736303,-117.744625,2
533396,34.783786,-116.69809,2
533416,38.501138,-119.776483,2
533436,37.335181,-120.301581,2
533456,36.061261,-118.398471,2
533466,33.141755,-116.356817,2
533486,37.824527,-121.320204,1
533516,33.207398,-116.825504,2
533546,36.148731,-119.099346,2
533646,34.848888,-116.924418,2
533656,40.35872,-120.87888,2
533676,33.157991,-117.049057,1
533706,41.774268,-122.34748,1
533756,41.223207,-120.493573,2
533766,35.285158,-116.07093,2
533786,33.899085,-118.212534,2
533796,41.406425,-122.832271,2
533846,40.944724,-121.457551,2
533926,34.618376,-114.472903,2
533936,40.6214,-120.096328,2
533946,33.903926,-115.592358,2
533976,32.942998,-114.618507,2
533986,39.081257,-120.907181,2
533996,39.843532,-123.20534,1
534006,40.188463,-120.897375,2
534066,36.713587,-120.910631,1
534076,36.56932,-121.657972,1
534096,32.915961,-116.106555,1
534176,41.305302,-122.939793,2
534206,39.022096,-123.487229,1
534216,34.484172,-118.249848,1
534226,38.010843,-120.700747,2
534236,35.617569,-116.13367,2
534246,41.263043,-122.800061,2
534296,34.698294,-115.166877,2
534316,37.151785,-117.700825,2
534326,33.323264,-115.924851,1
534346,40.92668,-122.850656,1
534356,39.075801,-122.999977,2
534366,36.985976,-120.557676,2
534396,37.193028,-117.85223,1
534446,38.086988,-122.890461,1
534466,34.203747,-115.267721,1
534476,37.491452,-120.941605,2
534496,40.917598,-120.200573,2
534536,41.917001,-121.599675,2
534566,36.975253,-121.950675,2
534586,35.042216,-119.837777,2
534616,35.346092,-116.887899,2
534646,39.571747,-123.632004,2
534656,35.627025,-115.504902,2
534676,33.982924,-118.168882,2
534716,35.959432,-121.009794,1
534726,34.779022,-115.641222,2
534736,41.294595,-122.420688,2
534796,36.841444,-120.879516,2
534806,34.865951,-114.816197,2
534826,35.990973,-118.050986,2
