puid,stratum,STATECD,ESTN_UNIT,STRATUMCD,INTENSITY,EVALID,END_INVYR
70622_41_43,18703041,41,3,187,1,411703,2017
52659_41_25,17403041,41,3,174,1,411703,2017
85589_41_25,17403041,41,3,174,1,411703,2017
60845_41_25,12303041,41,3,123,1,411803,2018
68396_41_25,12303041,41,3,123,1,411703,2017
65144_41_25,15703041,41,3,157,1,411703,2017
57767_41_29,17303041,41,3,173,1,411703,2017
72894_41_29,3601041,41,1,36,1,411803,2018
59774_41_29,3801041,41,1,38,1,411803,2018
65711_41_29,18103041,41,3,181,1,411703,2017
70272_41_29,17203041,41,3,172,1,411703,2017
73437_41_29,18803041,41,3,188,1,411703,2017
95936_41_29,15303041,41,3,153,1,411703,2017
68018_41_29,13503041,41,3,135,1,411703,2017
77264_41_29,15303041,41,3,153,1,411703,2017
96476_41_35,10102041,41,2,101,1,411803,2018
82702_41_35,11803041,41,3,118,1,411803,2018
85714_41_35,1401041,41,1,14,1,411703,2017
94473_41_35,10102041,41,2,101,1,411803,2018
65552_41_35,18603041,41,3,186,1,411703,2017
51065_41_35,18203041,41,3,182,1,411703,2017
89830_41_35,18103041,41,3,181,1,411703,2017
60757_41_35,17503041,41,3,175,1,411703,2017
93894_41_35,13403041,41,3,134,1,411703,2017
74664_41_45,17403041,41,3,174,1,411703,2017
97901_41_45,12303041,41,3,123,1,411803,2018
72150_41_59,17403041,41,3,174,1,411703,2017
73904_41_59,15703041,41,3,157,1,411703,2017
88047_41_59,18303041,41,3,183,1,411703,2017
83691_41_59,18903041,41,3,189,1,411703,2017
82060_41_59,17503041,41,3,175,1,411703,2017
95039_41_59,17403041,41,3,174,1,411703,2017
52061_41_59,17403041,41,3,174,1,411703,2017
69655_41_23,17403041,41,3,174,1,411703,2017
73427_41_23,16103041,41,3,161,1,411703,2017
86953_41_23,17403041,41,3,174,1,411703,2017
52690_41_23,17403041,41,3,174,1,411703,2017
81885_41_49,17403041,41,3,174,1,411703,2017
68598_41_49,4701041,41,1,47,1,411703,2017
58121_41_49,17903041,41,3,179,1,411703,2017
99582_41_49,17403041,41,3,174,1,411703,2017
67612_41_49,17403041,41,3,174,1,411703,2017
55882_41_49,17403041,41,3,174,1,411703,2017
97571_41_49,17403041,41,3,174,1,411703,2017
96230_41_49,17403041,41,3,174,1,411703,2017
98629_41_35,12303041,41,3,123,1,411703,2017
98448_41_35,601041,41,1,6,1,411803,2018
86602_41_35,1101041,41,1,11,1,411803,2018
53746_41_35,18403041,41,3,184,1,411703,2017
82441_41_35,1101041,41,1,11,1,411803,2018
89564_41_35,18303041,41,3,183,1,411703,2017
74866_41_35,1401041,41,1,14,1,411703,2017
89223_41_47,19003041,41,3,190,1,411703,2017
94716_41_17,11803041,41,3,118,1,411803,2018
71506_41_35,10102041,41,2,101,1,411803,2018
89287_41_67,16103041,41,3,161,1,411703,2017
88839_41_5,15703041,41,3,157,1,411703,2017
90690_41_13,18903041,41,3,189,1,411703,2017
63241_41_37,12303041,41,3,123,1,411703,2017
93906_41_37,1101041,41,1,11,1,411703,2017
67751_41_69,3001041,41,1,30,1,411703,2017
96697_41_69,17403041,41,3,174,1,411703,2017
88275_41_37,12303041,41,3,123,1,411803,2018
92333_41_37,12303041,41,3,123,1,411803,2018
99250_41_37,12303041,41,3,123,1,411703,2017
81509_41_13,12403041,41,3,124,1,411703,2017
81664_41_13,17503041,41,3,175,1,411703,2017
69778_41_65,15703041,41,3,157,1,411703,2017
89303_41_13,17403041,41,3,174,1,411703,2017
58677_41_13,19103041,41,3,191,1,411703,2017
98593_41_21,17403041,41,3,174,1,411703,2017
58093_41_21,15703041,41,3,157,1,411703,2017
65515_41_37,12303041,41,3,123,1,411703,2017
54672_41_37,12303041,41,3,123,1,411703,2017
79283_41_37,12303041,41,3,123,1,411703,2017
68584_41_25,1701041,41,1,17,1,411903,2019
68222_41_11,13903041,41,3,139,1,411703,2017
83673_41_19,15703041,41,3,157,1,411703,2017
67385_41_1,12303041,41,3,123,1,411803,2018
86471_41_33,3401041,41,1,34,1,411803,2018
96674_41_33,17003041,41,3,170,1,411703,2017
51624_41_45,12303041,41,3,123,1,411803,2018
62689_41_19,15203041,41,3,152,1,411703,2017
92007_41_25,12303041,41,3,123,1,411703,2017
57627_41_33,13303041,41,3,133,1,411703,2017
78372_41_45,12303041,41,3,123,1,411803,2018
52255_41_45,12303041,41,3,123,1,411803,2018
51651_41_45,12303041,41,3,123,1,411803,2018
76752_41_63,6001041,41,1,60,1,411703,2017
69579_41_63,11602041,41,2,116,1,411803,2018
64475_41_45,12303041,41,3,123,1,411803,2018
70901_41_47,2501041,41,1,25,1,411803,2018
62554_41_31,11402041,41,2,114,1,411703,2017
97923_41_45,12303041,41,3,123,1,411803,2018
72681_41_49,17403041,41,3,174,1,411703,2017
57713_41_25,17403041,41,3,174,1,411703,2017
85019_41_25,12303041,41,3,123,1,411703,2017
93132_41_59,4801041,41,1,48,1,411803,2018
64375_41_31,101041,41,1,1,1,411703,2017
80191_41_45,12303041,41,3,123,1,411703,2017
63982_41_17,15803041,41,3,158,1,411703,2017
64246_41_35,1201041,41,1,12,1,411803,2018
64012_41_17,15103041,41,3,151,1,411703,2017
87937_41_61,15103041,41,3,151,1,411703,2017
67228_41_25,12303041,41,3,123,1,411703,2017
59967_41_35,1301041,41,1,13,1,411803,2018
64868_41_35,7401041,41,1,74,1,411803,2018
80769_41_35,7401041,41,1,74,1,411803,2018
62277_41_35,15703041,41,3,157,1,411703,2017
75850_41_61,5801041,41,1,58,1,411803,2018
74898_41_29,17003041,41,3,170,1,411703,2017
98749_41_29,3801041,41,1,38,1,411803,2018
81189_41_35,15703041,41,3,157,1,411703,2017
86088_41_63,10902041,41,2,109,1,411803,2018
99538_41_37,12303041,41,3,123,1,411803,2018
84823_41_37,14003041,41,3,140,1,411703,2017
64824_41_65,17503041,41,3,175,1,411703,2017
72010_41_1,5501041,41,1,55,1,411703,2017
54329_41_17,601041,41,1,6,1,411803,2018
61319_41_17,501041,41,1,5,1,411803,2018
86743_41_37,15703041,41,3,157,1,411703,2017
56580_41_21,15703041,41,3,157,1,411703,2017
80575_41_21,17403041,41,3,174,1,411703,2017
92757_41_65,17403041,41,3,174,1,411703,2017
62677_41_55,15703041,41,3,157,1,411703,2017
51430_41_21,15703041,41,3,157,1,411703,2017
89862_41_37,12303041,41,3,123,1,411803,2018
81334_41_37,12303041,41,3,123,1,411803,2018
65348_41_31,16703041,41,3,167,1,411703,2017
75932_41_69,17403041,41,3,174,1,411703,2017
81031_41_69,12303041,41,3,123,1,411703,2017
73089_41_69,17403041,41,3,174,1,411703,2017
87324_41_65,15703041,41,3,157,1,411703,2017
63566_41_13,17403041,41,3,174,1,411703,2017
50991_41_13,8301041,41,1,83,1,411703,2017
53575_41_37,15503041,41,3,155,1,411903,2019
62543_41_37,15703041,41,3,157,1,411703,2017
72211_41_25,12303041,41,3,123,1,411803,2018
93155_41_69,12303041,41,3,123,1,411703,2017
56569_41_31,18903041,41,3,189,1,411703,2017
52474_41_65,18403041,41,3,184,1,411703,2017
71291_41_35,1301041,41,1,13,1,411803,2018
71411_41_5,18103041,41,3,181,1,411703,2017
92165_41_5,2501041,41,1,25,1,411803,2018
68525_41_65,18603041,41,3,186,1,411703,2017
89146_41_47,6501041,41,1,65,1,411803,2018
89651_41_39,11202041,41,2,112,1,411703,2017
65354_41_35,801041,41,1,8,1,411803,2018
71883_41_35,1401041,41,1,14,1,411703,2017
77595_41_43,6401041,41,1,64,1,411803,2018
54217_41_35,1301041,41,1,13,1,411803,2018
57882_41_35,17403041,41,3,174,1,411703,2017
93330_41_5,2401041,41,1,24,1,411803,2018
75443_41_43,6301041,41,1,63,1,411703,2017
64034_41_5,16303041,41,3,163,1,411703,2017
91914_41_35,1201041,41,1,12,1,411803,2018
67280_41_35,17403041,41,3,174,1,411703,2017
54273_41_35,7601041,41,1,76,1,412103,2021
85494_41_35,901041,41,1,9,1,411803,2018
80486_41_5,14003041,41,3,140,1,411703,2017
79488_41_5,15703041,41,3,157,1,411703,2017
94067_41_31,601041,41,1,6,1,411803,2018
86811_41_17,7301041,41,1,73,1,411803,2018
95889_41_35,15703041,41,3,157,1,411703,2017
85595_41_35,18103041,41,3,181,1,411703,2017
84181_41_35,15703041,41,3,157,1,411703,2017
79387_41_35,1401041,41,1,14,1,411703,2017
51164_41_35,11803041,41,3,118,1,411703,2017
61190_41_35,11803041,41,3,118,1,411803,2018
78983_41_17,501041,41,1,5,1,411803,2018
87035_41_51,2601041,41,1,26,1,411803,2018
52271_41_35,18603041,41,3,186,1,411703,2017
55589_41_17,15003041,41,3,150,1,411703,2017
92896_41_5,2501041,41,1,25,1,411803,2018
89493_41_35,13203041,41,3,132,1,411703,2017
57794_41_35,19003041,41,3,190,1,411703,2017
97209_41_17,601041,41,1,6,1,411803,2018
88870_41_17,15003041,41,3,150,1,411703,2017
55375_41_17,11803041,41,3,118,1,411803,2018
66099_41_19,18703041,41,3,187,1,411703,2017
83340_41_19,5401041,41,1,54,1,411703,2017
53528_41_19,5301041,41,1,53,1,411703,2017
89145_41_53,17703041,41,3,177,1,411703,2017
53430_41_43,16303041,41,3,163,1,411703,2017
73666_41_31,15703041,41,3,157,1,411703,2017
91280_41_17,12303041,41,3,123,1,411803,2018
78703_41_17,7301041,41,1,73,1,411803,2018
78334_41_13,2801041,41,1,28,1,411803,2018
72273_41_31,15703041,41,3,157,1,411703,2017
96407_41_37,1201041,41,1,12,1,411703,2017
95290_41_65,19103041,41,3,191,1,411703,2017
93879_41_5,15403041,41,3,154,1,411903,2019
65586_41_43,15703041,41,3,157,1,411703,2017
55678_41_19,5301041,41,1,53,1,411703,2017
79497_41_19,5101041,41,1,51,1,411803,2018
88706_41_19,5201041,41,1,52,1,411803,2018
81150_41_25,12303041,41,3,123,1,411803,2018
78748_41_25,12303041,41,3,123,1,411703,2017
73535_41_25,12303041,41,3,123,1,411703,2017
59378_41_25,12303041,41,3,123,1,411703,2017
63234_41_25,12303041,41,3,123,1,411703,2017
63586_41_43,6301041,41,1,63,1,411703,2017
74466_41_63,5801041,41,1,58,1,411803,2018
96891_41_63,8901041,41,1,89,1,411803,2018
99764_41_63,5801041,41,1,58,1,411803,2018
74872_41_63,7201041,41,1,72,1,411803,2018
63310_41_63,8901041,41,1,89,1,411803,2018
86720_41_63,4601041,41,1,46,1,411803,2018
79689_41_65,17403041,41,3,174,1,411703,2017
87188_41_65,17403041,41,3,174,1,411703,2017
69361_41_65,15703041,41,3,157,1,411703,2017
89363_41_65,15903041,41,3,159,1,411703,2017
57099_41_65,12303041,41,3,123,1,411703,2017
86268_41_65,17403041,41,3,174,1,411703,2017
88911_41_65,17403041,41,3,174,1,411703,2017
71867_41_45,17403041,41,3,174,1,411703,2017
79606_41_45,12303041,41,3,123,1,411703,2017
73824_41_21,17403041,41,3,174,1,411703,2017
96693_41_69,17403041,41,3,174,1,411703,2017
94556_41_25,12303041,41,3,123,1,411703,2017
66845_41_69,12303041,41,3,123,1,411703,2017
58832_41_13,3001041,41,1,30,1,411703,2017
79988_41_31,17403041,41,3,174,1,411703,2017
97376_41_37,17003041,41,3,170,1,411703,2017
55216_41_37,17403041,41,3,174,1,411703,2017
64566_41_69,15703041,41,3,157,1,411703,2017
63233_41_37,12303041,41,3,123,1,411803,2018
56958_41_13,15703041,41,3,157,1,411703,2017
74984_41_31,7001041,41,1,70,1,411803,2018
82935_41_37,17403041,41,3,174,1,411703,2017
74806_41_25,15703041,41,3,157,1,411703,2017
76991_41_25,12303041,41,3,123,1,411803,2018
97124_41_13,17403041,41,3,174,1,411703,2017
60148_41_23,17603041,41,3,176,1,411703,2017
91508_41_25,12303041,41,3,123,1,411803,2018
53742_41_17,15703041,41,3,157,1,411703,2017
93686_41_17,201041,41,1,2,1,411703,2017
89444_41_17,15703041,41,3,157,1,411703,2017
89356_41_37,15703041,41,3,157,1,411703,2017
84788_41_37,12303041,41,3,123,1,411703,2017
83666_41_35,17403041,41,3,174,1,411703,2017
58497_41_35,16903041,41,3,169,1,411703,2017
89020_41_37,12303041,41,3,123,1,411703,2017
96940_41_17,15203041,41,3,152,1,411703,2017
73393_41_17,401041,41,1,4,1,411703,2017
59105_41_35,401041,41,1,4,1,411803,2018
92343_41_37,14003041,41,3,140,1,411703,2017
55157_41_37,7401041,41,1,74,1,412103,2021
85527_41_65,9601041,41,1,96,1,411803,2018
82622_41_37,1301041,41,1,13,1,411703,2017
75631_41_35,1201041,41,1,12,1,411803,2018
79156_41_37,17003041,41,3,170,1,411703,2017
65543_41_65,2501041,41,1,25,1,411803,2018
60277_41_65,18603041,41,3,186,1,411703,2017
59561_41_43,11702041,41,2,117,1,411803,2018
63097_41_35,7501041,41,1,75,1,412103,2021
64603_41_5,2501041,41,1,25,1,411803,2018
54205_41_65,17403041,41,3,174,1,411703,2017
77530_41_65,17403041,41,3,174,1,411703,2017
92941_41_25,14003041,41,3,140,1,411703,2017
66681_41_13,15703041,41,3,157,1,411703,2017
89627_41_41,14803041,41,3,148,1,411703,2017
50887_41_19,18203041,41,3,182,1,411703,2017
92273_41_33,13303041,41,3,133,1,411703,2017
95389_41_37,11803041,41,3,118,1,411703,2017
98303_41_63,15703041,41,3,157,1,411703,2017
95302_41_39,15703041,41,3,157,1,411703,2017
69864_41_57,14303041,41,3,143,1,411703,2017
65662_41_7,18703041,41,3,187,1,411703,2017
71187_41_67,18403041,41,3,184,1,411703,2017
90818_41_47,15703041,41,3,157,1,411703,2017
60095_41_13,3001041,41,1,30,1,411703,2017
79425_41_65,15003041,41,3,150,1,411703,2017
57124_41_65,2101041,41,1,21,1,411803,2018
52051_41_65,15703041,41,3,157,1,411703,2017
95354_41_13,17403041,41,3,174,1,411703,2017
62492_41_45,12303041,41,3,123,1,411803,2018
54597_41_45,12303041,41,3,123,1,411803,2018
77716_41_61,5701041,41,1,57,1,411803,2018
52159_41_61,17403041,41,3,174,1,411703,2017
52316_41_15,3801041,41,1,38,1,411803,2018
89760_41_25,14003041,41,3,140,1,411703,2017
84739_41_39,13403041,41,3,134,1,411703,2017
60135_41_39,6501041,41,1,65,1,411803,2018
95994_41_19,18703041,41,3,187,1,411703,2017
99513_41_19,17203041,41,3,172,1,411703,2017
89333_41_25,12303041,41,3,123,1,411803,2018
74403_41_39,15003041,41,3,150,1,411703,2017
74116_41_25,12303041,41,3,123,1,411703,2017
86555_41_25,12303041,41,3,123,1,411703,2017
50636_41_25,12303041,41,3,123,1,411703,2017
74281_41_25,12303041,41,3,123,1,411803,2018
87487_41_25,17403041,41,3,174,1,411703,2017
61743_41_45,14003041,41,3,140,1,411703,2017
59737_41_45,15703041,41,3,157,1,411703,2017
88697_41_45,17403041,41,3,174,1,411703,2017
84178_41_45,12303041,41,3,123,1,411803,2018
74439_41_23,1801041,41,1,18,1,411703,2017
79378_41_25,15703041,41,3,157,1,411703,2017
86423_41_59,17403041,41,3,174,1,411703,2017
98190_41_59,17403041,41,3,174,1,411703,2017
51301_41_45,14003041,41,3,140,1,411703,2017
71670_41_45,14003041,41,3,140,1,411703,2017
74200_41_25,12303041,41,3,123,1,411703,2017
69253_41_59,15703041,41,3,157,1,412103,2021
78051_41_59,17403041,41,3,174,1,411703,2017
82428_41_25,12003041,41,3,120,1,411703,2017
52403_41_25,12303041,41,3,123,1,411703,2017
60953_41_63,8901041,41,1,89,1,411803,2018
57345_41_63,11302041,41,2,113,1,411703,2017
90731_41_63,11602041,41,2,116,1,411803,2018
83088_41_63,5501041,41,1,55,1,411803,2018
76901_41_63,18203041,41,3,182,1,411703,2017
55121_41_63,16703041,41,3,167,1,411703,2017
66718_41_63,15703041,41,3,157,1,411703,2017
67877_41_1,17403041,41,3,174,1,411703,2017
95263_41_63,11002041,41,2,110,1,411803,2018
82613_41_45,15703041,41,3,157,1,411703,2017
73042_41_45,12303041,41,3,123,1,411703,2017
69879_41_45,12303041,41,3,123,1,411703,2017
79811_41_45,17403041,41,3,174,1,411703,2017
59915_41_45,12303041,41,3,123,1,411703,2017
63950_41_45,12303041,41,3,123,1,411803,2018
54948_41_25,12303041,41,3,123,1,411703,2017
61667_41_25,12303041,41,3,123,1,411703,2017
60503_41_25,12303041,41,3,123,1,411703,2017
51317_41_29,15503041,41,3,155,1,411903,2019
76749_41_29,13303041,41,3,133,1,411703,2017
69545_41_29,3601041,41,1,36,1,411803,2018
63214_41_29,15603041,41,3,156,1,411903,2019
68496_41_29,17303041,41,3,173,1,411703,2017
51053_41_29,15503041,41,3,155,1,411903,2019
67723_41_29,15703041,41,3,157,1,411703,2017
76967_41_37,11803041,41,3,118,1,411703,2017
96265_41_37,12303041,41,3,123,1,411703,2017
90953_41_37,12303041,41,3,123,1,411703,2017
64703_41_37,12403041,41,3,124,1,411703,2017
66926_41_37,12303041,41,3,123,1,411803,2018
80197_41_37,12303041,41,3,123,1,411803,2018
96688_41_25,12303041,41,3,123,1,411803,2018
84295_41_25,12303041,41,3,123,1,411703,2017
65368_41_25,12303041,41,3,123,1,411703,2017
93149_41_25,12303041,41,3,123,1,411803,2018
71927_41_23,6901041,41,1,69,1,411803,2018
82648_41_23,1701041,41,1,17,1,411703,2017
77986_41_23,1701041,41,1,17,1,411703,2017
77573_41_23,1801041,41,1,18,1,411703,2017
51007_41_23,1701041,41,1,17,1,411703,2017
78968_41_23,8401041,41,1,84,1,411703,2017
73978_41_25,1801041,41,1,18,1,411703,2017
96405_41_69,17503041,41,3,175,1,411703,2017
65073_41_69,12303041,41,3,123,1,411703,2017
71725_41_69,17403041,41,3,174,1,411703,2017
81701_41_69,17403041,41,3,174,1,411703,2017
76911_41_69,8701041,41,1,87,1,411703,2017
58258_41_25,1701041,41,1,17,1,411903,2019
94365_41_25,12303041,41,3,123,1,411703,2017
61130_41_25,12303041,41,3,123,1,411803,2018
65083_41_25,12303041,41,3,123,1,411803,2018
58056_41_39,13303041,41,3,133,1,411703,2017
79431_41_39,15503041,41,3,155,1,411903,2019
66133_41_39,5301041,41,1,53,1,411803,2018
54889_41_39,18703041,41,3,187,1,411703,2017
97649_41_39,15503041,41,3,155,1,411903,2019
53692_41_39,15503041,41,3,155,1,411903,2019
51134_41_39,12903041,41,3,129,1,411703,2017
94367_41_45,12303041,41,3,123,1,411703,2017
77689_41_45,12303041,41,3,123,1,411703,2017
69514_41_45,12303041,41,3,123,1,411703,2017
50017_41_45,12703041,41,3,127,1,411703,2017
74119_41_45,17403041,41,3,174,1,411703,2017
58925_41_45,13703041,41,3,137,1,411703,2017
96839_41_45,14003041,41,3,140,1,411703,2017
54875_41_45,12303041,41,3,123,1,411803,2018
55721_41_61,15703041,41,3,157,1,411703,2017
99587_41_61,17403041,41,3,174,1,411703,2017
87978_41_61,14903041,41,3,149,1,411703,2017
68791_41_61,8901041,41,1,89,1,411803,2018
54664_41_61,9701041,41,1,97,1,411803,2018
64892_41_61,15103041,41,3,151,1,411703,2017
72964_41_61,8901041,41,1,89,1,411803,2018
53485_41_61,8901041,41,1,89,1,411803,2018
77897_41_63,17403041,41,3,174,1,411703,2017
50807_41_63,5801041,41,1,58,1,411803,2018
64495_41_39,4201041,41,1,42,1,411703,2017
50905_41_39,11803041,41,3,118,1,411703,2017
95876_41_39,15503041,41,3,155,1,411903,2019
52714_41_39,18703041,41,3,187,1,411703,2017
61061_41_25,12303041,41,3,123,1,411703,2017
88406_41_39,4201041,41,1,42,1,411703,2017
89482_41_39,4201041,41,1,42,1,411703,2017
96193_41_25,8001041,41,1,80,1,411703,2017
99390_41_39,18603041,41,3,186,1,411703,2017
81131_41_41,17103041,41,3,171,1,411703,2017
53171_41_41,14803041,41,3,148,1,411703,2017
59491_41_41,19003041,41,3,190,1,411703,2017
94178_41_41,4201041,41,1,42,1,411703,2017
78817_41_45,12303041,41,3,123,1,411803,2018
65454_41_45,12303041,41,3,123,1,411703,2017
75049_41_45,12303041,41,3,123,1,411703,2017
99630_41_47,2501041,41,1,25,1,411803,2018
84160_41_47,9301041,41,1,93,1,411803,2018
59014_41_47,6101041,41,1,61,1,411703,2017
70480_41_47,19003041,41,3,190,1,411703,2017
99240_41_47,13403041,41,3,134,1,411703,2017
97721_41_51,2401041,41,1,24,1,411703,2017
55838_41_5,10302041,41,2,103,1,411803,2018
54108_41_23,5601041,41,1,56,1,411803,2018
50335_41_35,1101041,41,1,11,1,411803,2018
95520_41_63,9001041,41,1,90,1,411803,2018
77613_41_27,2101041,41,1,21,1,411803,2018
91817_41_1,12303041,41,3,123,1,411803,2018
78367_41_61,4601041,41,1,46,1,411803,2018
92446_41_59,8701041,41,1,87,1,411703,2017
56682_41_1,5801041,41,1,58,1,411803,2018
60078_41_45,12303041,41,3,123,1,411703,2017
55034_41_59,18903041,41,3,189,1,411703,2017
77153_41_23,1801041,41,1,18,1,411703,2017
75497_41_61,4401041,41,1,44,1,411803,2018
72183_41_45,17403041,41,3,174,1,411703,2017
89414_41_23,1901041,41,1,19,1,411703,2017
85038_41_23,10202041,41,2,102,1,411803,2018
95487_41_43,15703041,41,3,157,1,411703,2017
91744_41_43,15703041,41,3,157,1,411703,2017
70690_41_37,12303041,41,3,123,1,411703,2017
87079_41_37,12303041,41,3,123,1,411803,2018
84706_41_13,12303041,41,3,123,1,411803,2018
66673_41_65,17403041,41,3,174,1,411703,2017
88399_41_5,18803041,41,3,188,1,411703,2017
73022_41_5,14703041,41,3,147,1,411703,2017
65095_41_67,16303041,41,3,163,1,411703,2017
86079_41_55,12303041,41,3,123,1,411703,2017
72181_41_45,12303041,41,3,123,1,411803,2018
91244_41_39,6501041,41,1,65,1,411803,2018
51718_41_39,6501041,41,1,65,1,411803,2018
70223_41_43,18803041,41,3,188,1,411703,2017
70045_41_5,11202041,41,2,112,1,411703,2017
62597_41_59,17403041,41,3,174,1,411703,2017
78816_41_49,17403041,41,3,174,1,411703,2017
53974_41_37,11803041,41,3,118,1,411703,2017
69033_41_59,15703041,41,3,157,1,411703,2017
85446_41_11,18703041,41,3,187,1,411703,2017
65250_41_45,12303041,41,3,123,1,411803,2018
70899_41_43,15803041,41,3,158,1,411703,2017
58138_41_67,14603041,41,3,146,1,411703,2017
95857_41_53,15503041,41,3,155,1,411903,2019
66910_41_17,12403041,41,3,124,1,411703,2017
59325_41_17,17403041,41,3,174,1,411703,2017
56631_41_37,17403041,41,3,174,1,411703,2017
68757_41_29,16603041,41,3,166,1,411703,2017
56969_41_45,17403041,41,3,174,1,411703,2017
53883_41_65,15703041,41,3,157,1,411703,2017
51383_41_69,17403041,41,3,174,1,411703,2017
63195_41_25,12303041,41,3,123,1,411703,2017
72549_41_63,7201041,41,1,72,1,411803,2018
91533_41_33,3901041,41,1,39,1,411703,2017
59493_41_11,15403041,41,3,154,1,411903,2019
63329_41_11,18803041,41,3,188,1,411703,2017
94008_41_35,18303041,41,3,183,1,411703,2017
81417_41_49,16903041,41,3,169,1,411703,2017
56092_41_27,15703041,41,3,157,1,411703,2017
55235_41_45,12303041,41,3,123,1,411703,2017
83883_41_45,15703041,41,3,157,1,411703,2017
71356_41_1,12303041,41,3,123,1,411803,2018
90529_41_55,17403041,41,3,174,1,411703,2017
89351_41_61,8901041,41,1,89,1,411803,2018
81743_41_15,17103041,41,3,171,1,411703,2017
90882_41_15,14103041,41,3,141,1,411703,2017
99918_41_15,17303041,41,3,173,1,411703,2017
55679_41_37,17403041,41,3,174,1,411703,2017
56789_41_45,12303041,41,3,123,1,411703,2017
67198_41_45,12303041,41,3,123,1,411703,2017
59831_41_45,14003041,41,3,140,1,411703,2017
61666_41_45,12303041,41,3,123,1,411703,2017
61594_41_45,12303041,41,3,123,1,411803,2018
61222_41_25,12303041,41,3,123,1,411803,2018
66954_41_35,19103041,41,3,191,1,411703,2017
