PLT_CN,STATECD,INVYR,PLOT_FIADB
22399313010497,53,2006,69236
29395608010497,53,2008,69240
29882875010497,53,2009,69293
24489967010900,53,2003,69355
29395734010497,53,2008,69367
29881891010497,53,2009,69377
29883416010497,53,2009,69387
22399211010497,53,2006,69393
22399312010497,53,2006,69400
22398530010497,53,2003,69401
8653497010901,53,2006,69462
13058072010497,53,2005,69464
24883381010900,53,2004,69490
29881876010497,53,2009,69526
29882611010497,53,2009,69531
22398281010497,53,2002,69532
22398457010497,53,2003,69538
22931026010497,53,2008,69562
24513781010900,53,2003,69583
12986466010497,53,2005,69634
22933050010497,53,2008,69636
24154066010900,53,2002,69653
22398847010497,53,2004,69660
13049193010497,53,2005,69675
22398764010497,53,2004,69698
22398655010497,53,2004,69704
29883155010497,53,2009,69718
24837885010900,53,2004,69732
29883283010497,53,2009,69742
29883010010497,53,2009,69753
8651166010901,53,2006,69754
22398718010497,53,2004,69768
12975042010497,53,2005,69788
22399066010497,53,2005,69791
22398806010497,53,2004,69795
22399303010497,53,2006,69816
22931270010497,53,2008,69824
22954680010497,53,2006,69837
22931281010497,53,2008,69838
29883340010497,53,2009,69862
26125675010900,53,2003,69866
29883199010497,53,2009,69880
22399128010497,53,2006,69888
22931122010497,53,2008,69898
24523761010900,53,2003,69903
24195448010900,53,2002,69910
22398824010497,53,2004,69913
24200744010900,53,2002,69921
22398328010497,53,2002,69932
12991735010497,53,2005,69971
22932974010497,53,2008,69980
29395594010497,53,2008,69985
29881633010497,53,2009,69986
22398443010497,53,2003,70007
22932966010497,53,2008,70010
24191871010900,53,2002,70017
25080935010900,53,2004,70021
22399309010497,53,2006,70036
22932996010497,53,2008,70054
13017118010497,53,2005,70068
24485528010900,53,2003,70080
22931124010497,53,2008,70086
22398218010497,53,2002,70087
29395614010497,53,2008,70097
29883107010497,53,2009,70106
22398258010497,53,2002,70113
29882705010497,53,2009,70120
22398260010497,53,2002,70150
29883401010497,53,2009,70176
22398224010497,53,2002,70192
29883550010497,53,2009,70199
22399209010497,53,2006,70200
22933162010497,53,2008,70257
8626579010901,53,2006,70264
22398416010497,53,2003,70269
22398982010497,53,2005,70274
22398839010497,53,2004,70285
25083273010900,53,2004,70293
22399112010497,53,2006,70305
25095250010900,53,2004,70316
24494906010900,53,2003,70324
13011085010497,53,2005,70327
22398244010497,53,2002,70328
24865217010900,53,2004,70341
24877430010900,53,2004,70342
8614073010901,53,2006,70358
22399060010497,53,2005,70372
22399170010497,53,2006,70395
22399137010497,53,2006,70402
24460589010900,53,2003,70417
24462499010900,53,2003,70420
22954369010497,53,2006,70455
12979628010497,53,2005,70459
22398428010497,53,2003,70499
22399046010497,53,2005,70504
29395624010497,53,2008,70506
22398289010497,53,2002,70509
29395605010497,53,2008,70534
29395513010497,53,2008,70568
8607420010901,53,2006,70576
22398596010497,53,2003,70623
22398997010497,53,2005,70628
29883001010497,53,2009,70644
24857195010900,53,2004,70668
22398438010497,53,2003,70673
8643207010901,53,2006,70686
12964449010497,53,2005,70691
24517124010900,53,2003,70706
24211245010900,53,2002,70714
24545346010900,53,2003,70723
22954571010497,53,2006,70724
25081665010900,53,2004,70726
29883073010497,53,2009,70762
29882993010497,53,2009,70809
22399243010497,53,2006,70812
29883154010497,53,2009,70835
12974382010497,53,2005,70837
8617480010901,53,2006,70847
24494561010900,53,2003,70873
12976281010497,53,2005,70879
22399232010497,53,2006,70889
22398699010497,53,2004,70894
22399305010497,53,2006,70915
29881629010497,53,2009,70927
29882930010497,53,2009,70929
8630640010901,53,2006,70944
12980164010497,53,2005,70951
24514879010900,53,2003,70971
22931034010497,53,2008,70984
24865709010900,53,2004,71016
24493125010900,53,2003,71023
22398231010497,53,2002,71032
12995357010497,53,2005,71038
22398891010497,53,2005,71039
22398295010497,53,2002,71067
24468927010900,53,2003,71077
22398280010497,53,2002,71090
29883006010497,53,2009,71118
22932941010497,53,2008,71157
22398469010497,53,2002,71185
29882828010497,53,2009,71190
13038857010497,53,2005,71206
24500369010900,53,2003,71212
8644549010901,53,2006,71218
24868555010900,53,2004,71224
8647117010901,53,2006,71236
22398616010497,53,2003,71241
8612080010901,53,2006,71263
24175148010900,53,2002,71276
24202451010900,53,2002,71277
8652849010901,53,2006,71280
12964130010497,53,2005,71347
22932932010497,53,2008,71350
29881471010497,53,2009,71352
12998273010497,53,2005,71364
29881794010497,53,2009,71368
29883268010497,53,2009,71399
193209064020004,53,2005,71456
22398247010497,53,2002,71462
24867380010900,53,2004,71475
24166383010900,53,2002,71477
22399129010497,53,2006,71496
22399108010497,53,2006,71524
22399281010497,53,2006,71525
24139960010900,53,2002,71528
22398940010497,53,2005,71530
13019610010497,53,2005,71534
24134431010900,53,2002,71544
8616066010901,53,2006,71546
13197377010497,53,2004,71594
29882605010497,53,2009,71601
29883069010497,53,2009,71637
24855693010900,53,2004,71680
24200393010900,53,2002,71681
29882817010497,53,2009,71689
24504559010900,53,2003,71707
24195996010900,53,2002,71726
24176337010900,53,2002,71744
29883316010497,53,2009,71760
22399238010497,53,2006,71768
25081985010900,53,2004,71787
22398804010497,53,2004,71795
22398566010497,53,2003,71814
24131857010900,53,2002,71817
25075208010900,53,2004,71829
22398652010497,53,2004,71834
29883025010497,53,2009,71854
22398482010497,53,2003,71858
22398592010497,53,2003,71893
12975724010497,53,2005,71911
22398844010497,53,2004,71931
29881724010497,53,2009,71934
29395740010497,53,2008,71937
24499453010900,53,2003,71979
29395676010497,53,2008,72008
22398814010497,53,2004,72025
8619011010901,53,2006,72062
29395675010497,53,2008,72072
22399124010497,53,2006,72100
29883425010497,53,2009,72105
22398734010497,53,2004,72120
22398741010497,53,2004,72141
22398228010497,53,2002,72146
22933124010497,53,2008,72162
8629253010901,53,2006,72167
29881977010497,53,2009,72177
13056147010497,53,2005,72193
24864064010900,53,2004,72202
29883100010497,53,2009,72206
24514723010900,53,2003,72209
8648778010901,53,2006,72217
8623431010901,53,2006,72221
29395727010497,53,2008,72234
24844868010900,53,2004,72256
25070604010900,53,2004,72267
22931296010497,53,2008,72275
29395554010497,53,2008,72287
8649260010901,53,2006,72306
22398271010497,53,2002,72308
8604814010901,53,2006,72324
29883018010497,53,2009,72337
8624216010901,53,2006,72395
29882049010497,53,2009,72416
22933293010497,53,2008,72432
24168055010900,53,2002,72434
8603412010901,53,2006,72452
24885308010900,53,2004,72466
24852474010900,53,2004,72471
29395646010497,53,2008,72482
24846434010900,53,2004,72491
8611129010901,53,2006,72509
22398955010497,53,2005,72528
22398220010497,53,2002,72529
29395541010497,53,2008,72556
24182090010900,53,2002,72560
22398932010497,53,2005,72569
22932960010497,53,2008,72578
22933306010497,53,2008,72594
22398269010497,53,2002,72610
24457295010900,53,2003,72620
24829175010900,53,2004,72668
24836094010900,53,2004,72704
8645944010901,53,2006,72711
13008271010497,53,2005,72715
13022840010497,53,2005,72719
24538562010900,53,2003,72745
22933270010497,53,2008,72747
25076809010900,53,2004,72763
24143771010900,53,2002,72767
22398714010497,53,2004,72777
29881971010497,53,2009,72818
22933191010497,53,2008,72831
24877015010900,53,2004,72835
29883085010497,53,2009,72862
29395617010497,53,2008,72866
29881628010497,53,2009,72882
29881809010497,53,2009,72926
24197329010900,53,2002,72947
24151714010900,53,2002,72951
22931093010497,53,2008,72970
29882955010497,53,2009,72995
22398276010497,53,2002,72996
12981943010497,53,2005,73009
8602092010901,53,2006,73010
24539171010900,53,2003,73012
25082651010900,53,2004,73019
12984882010497,53,2005,73023
22930921010497,53,2008,73061
26127904010900,53,2004,73063
29883201010497,53,2009,73064
12975907010497,53,2005,73073
13021754010497,53,2005,73074
29881882010497,53,2009,73075
22398344010497,53,2002,73099
8607086010901,53,2006,73119
8646439010901,53,2006,73120
22398514010497,53,2003,73132
29395717010497,53,2008,73141
22398225010497,53,2002,73150
24480602010900,53,2003,73152
22398778010497,53,2004,73153
13043157010497,53,2005,73179
24872520010900,53,2004,73188
22932949010497,53,2008,73189
12979334010497,53,2005,73204
29395609010497,53,2008,73212
24482958010900,53,2003,73229
24456186010900,53,2003,73235
29883185010497,53,2009,73241
24527997010900,53,2003,73242
24171377010900,53,2002,73245
24187325010900,53,2002,73253
22398894010497,53,2005,73261
24162608010900,53,2002,73265
24882585010900,53,2004,73310
22931068010497,53,2008,73327
12988854010497,53,2005,73332
22930975010497,53,2008,73349
24520072010900,53,2003,73362
12992402010497,53,2005,73367
22933003010497,53,2008,73392
24538412010900,53,2003,73423
29883102010497,53,2009,73435
22398704010497,53,2004,73439
24173727010900,53,2002,73443
29882956010497,53,2009,73447
8621536010901,53,2006,73467
29395713010497,53,2008,73481
13005332010497,53,2005,73486
22399082010497,53,2005,73487
29883434010497,53,2009,73490
22933218010497,53,2008,73506
24206994010900,53,2002,73517
24147565010900,53,2002,73542
24866429010900,53,2004,73543
22931151010497,53,2008,73560
26125076010900,53,2003,73566
22398860010497,53,2005,73576
24181671010900,53,2002,73601
22398217010497,53,2002,73606
24499321010900,53,2003,73607
22933017010497,53,2008,73613
24146892010900,53,2002,73614
8648570010901,53,2006,73628
29395715010497,53,2008,73633
29395566010497,53,2008,73635
8638171010901,53,2006,73640
12996530010497,53,2005,73651
24136264010900,53,2002,73664
29881845010497,53,2009,73719
8637097010901,53,2006,73724
8618225010901,53,2006,73727
22398797010497,53,2004,73743
22398790010497,53,2004,73745
8612980010901,53,2006,73774
22398483010497,53,2003,73787
22398574010497,53,2003,73793
29883099010497,53,2009,73806
24179552010900,53,2002,73817
22399109010497,53,2006,73826
24154669010900,53,2002,73830
13024252010497,53,2005,73831
22398871010497,53,2005,73844
8635467010901,53,2006,73859
24825994010900,53,2004,73954
22398775010497,53,2004,73988
24849118010900,53,2004,74009
22398843010497,53,2004,74012
24156639010900,53,2002,74016
22399132010497,53,2006,74029
29395638010497,53,2008,74052
22398405010497,53,2003,74063
13009978010497,53,2005,74120
22931141010497,53,2008,74135
24869037010900,53,2004,74139
22399045010497,53,2005,74152
22398528010497,53,2003,74154
24204171010900,53,2002,74195
24495112010900,53,2003,74226
22398634010497,53,2003,74243
22398513010497,53,2003,74297
22398853010497,53,2004,74305
24517327010900,53,2003,74312
8640253010901,53,2006,74318
25085622010900,53,2004,74319
22399172010497,53,2006,74332
22398800010497,53,2004,74333
8614909010901,53,2006,74371
22398255010497,53,2002,74372
29882960010497,53,2009,74377
22399101010497,53,2006,74396
13022253010497,53,2005,74397
24456422010900,53,2003,74404
8637698010901,53,2006,74411
24193999010900,53,2002,74418
29883062010497,53,2009,74432
24833110010900,53,2004,74449
24536760010900,53,2003,74455
22399068010497,53,2005,74461
25067702010900,53,2004,74476
22399308010497,53,2006,74520
12970163010497,53,2005,74535
22399038010497,53,2005,74537
22933285010497,53,2008,74540
29395567010497,53,2008,74565
29395628010497,53,2008,74570
22398370010497,53,2002,74582
22398936010497,53,2005,74592
24857734010900,53,2004,74603
13059840010497,53,2005,74605
22398299010497,53,2002,74648
24194431010900,53,2002,74661
12970841010497,53,2005,74672
29881887010497,53,2009,74704
29881709010497,53,2009,74707
29881801010497,53,2009,74721
24148990010900,53,2002,74738
29881803010497,53,2009,74741
24492594010900,53,2003,74755
24457144010900,53,2003,74764
29881726010497,53,2009,74775
24151234010900,53,2002,74781
8611003010901,53,2006,74786
22398958010497,53,2005,74787
22399163010497,53,2006,74792
13044806010497,53,2005,74807
22398504010497,53,2003,74811
13029813010497,53,2005,74812
22933139010497,53,2008,74856
29883247010497,53,2009,74865
24826994010900,53,2004,74885
22398374010497,53,2002,74896
22399009010497,53,2005,74907
22398610010497,53,2003,74944
29395009010497,53,2008,74946
22954529010497,53,2006,74959
24149217010900,53,2002,74960
22399113010497,53,2006,74976
22398554010497,53,2003,74977
22398360010497,53,2002,75008
22933160010497,53,2008,75009
24128987010900,53,2002,75022
13000544010497,53,2005,75040
22933258010497,53,2008,75050
22399177010497,53,2006,75051
29883450010497,53,2009,75052
13009244010497,53,2005,75053
8976310010901,53,2005,75077
13033855010497,53,2005,75098
22399301010497,53,2006,75099
22398774010497,53,2004,75103
8630424010901,53,2006,75107
22398972010497,53,2005,75112
8636584010901,53,2006,75115
22398689010497,53,2004,75136
29882694010497,53,2009,75144
22933122010497,53,2008,75147
29883451010497,53,2009,75156
24157333010900,53,2002,75160
29883151010497,53,2009,75173
8632827010901,53,2006,75192
24524302010900,53,2003,75195
22933138010497,53,2008,75203
22398677010497,53,2004,75217
25063699010900,53,2004,75224
22398838010497,53,2004,75231
22931061010497,53,2008,75287
29883275010497,53,2009,75290
8623151010901,53,2006,75295
22398943010497,53,2005,75316
24546149010900,53,2003,75338
29883308010497,53,2009,75370
24869789010900,53,2004,75381
22398519010497,53,2002,75389
29882964010497,53,2009,75411
22398385010497,53,2003,75416
29395535010497,53,2008,75417
29395581010497,53,2008,75432
22398419010497,53,2003,75436
8622868010901,53,2006,75456
29882958010497,53,2009,75459
22398537010497,53,2003,75475
22399065010497,53,2005,75501
24533092010900,53,2003,75510
24852682010900,53,2004,75517
29881630010497,53,2009,75518
29395639010497,53,2008,75550
8632295010901,53,2006,75610
22398998010497,53,2005,75620
13411348010497,53,2005,75621
29883433010497,53,2009,75634
22399030010497,53,2005,75636
22931111010497,53,2008,75637
24834781010900,53,2004,75643
22398427010497,53,2003,75649
25084338010900,53,2004,75664
29881634010497,53,2009,75666
25072130010900,53,2004,75694
13043668010497,53,2005,75705
22954382010497,53,2006,75722
22398536010497,53,2003,75742
24857348010900,53,2004,75746
22398334010497,53,2002,75756
24203376010900,53,2002,75761
24864972010900,53,2004,75764
8628492010901,53,2006,75779
8639537010901,53,2006,75791
29882992010497,53,2009,75798
29883392010497,53,2009,75800
24196692010900,53,2002,75805
29883381010497,53,2009,75817
8650082010901,53,2006,75821
22398397010497,53,2002,75840
22398887010497,53,2005,75861
29395603010497,53,2008,75864
29395671010497,53,2008,75867
24511344010900,53,2003,75894
29883098010497,53,2009,75909
22933091010497,53,2008,75911
22398189010497,53,2002,75914
22398776010497,53,2004,75916
13015137010497,53,2005,75924
24841169010900,53,2004,75940
22931054010497,53,2008,75951
29395536010497,53,2008,75977
22930924010497,53,2008,75996
24197513010900,53,2002,76003
24462185010900,53,2003,76061
22399200010497,53,2006,76080
13051447010497,53,2005,76085
29882623010497,53,2009,76087
22933265010497,53,2008,76096
12997981010497,53,2005,76110
12969696010497,53,2005,76115
22933052010497,53,2008,76122
8639972010901,53,2006,76142
29395568010497,53,2008,76145
22398570010497,53,2003,76151
22399080010497,53,2005,76182
29883207010497,53,2009,76193
24500634010900,53,2003,76203
22398454010497,53,2003,76214
24540867010900,53,2003,76220
8640738010901,53,2006,76238
24856948010900,53,2004,76282
29883068010497,53,2009,76293
24478225010900,53,2003,76308
22398816010497,53,2004,76311
24134090010900,53,2002,76316
24199913010900,53,2002,76343
22932950010497,53,2008,76384
29882946010497,53,2009,76386
29395616010497,53,2008,76398
22398205010497,53,2002,76424
24508278010900,53,2003,76460
22930985010497,53,2008,76461
22398621010497,53,2003,76488
24208877010900,53,2002,76493
24519496010900,53,2003,76519
24145147010900,53,2002,76537
29881965010497,53,2009,76548
29883160010497,53,2009,76591
29395542010497,53,2008,76599
29883086010497,53,2009,76614
12986980010497,53,2005,76622
22398256010497,53,2002,76639
29882746010497,53,2009,76651
22399203010497,53,2006,76652
8636845010901,53,2006,76658
22398442010497,53,2003,76691
22398767010497,53,2004,76692
25075433010900,53,2004,76704
22398921010497,53,2005,76707
13049455010497,53,2005,76721
8619726010901,53,2006,76726
22398496010497,53,2003,76742
13006511010497,53,2005,76766
29882902010497,53,2009,76805
24129466010900,53,2002,76814
22398664010497,53,2004,76829
22398688010497,53,2004,76831
22931164010497,53,2008,76835
22933012010497,53,2008,76838
29882871010497,53,2009,76841
8633475010901,53,2006,76846
22398933010497,53,2005,76850
24513584010900,53,2003,76856
24133962010900,53,2002,76866
22398251010497,53,2002,76871
22399062010497,53,2005,76879
25076638010900,53,2004,76900
8647645010901,53,2006,76932
24510126010900,53,2003,76978
24877245010900,53,2004,76989
24137419010900,53,2002,77000
8640902010901,53,2006,77005
22398298010497,53,2002,77020
22933236010497,53,2008,77024
29883282010497,53,2009,77033
22398429010497,53,2003,77034
29882527010497,53,2009,77049
13206224010497,53,2005,77068
22398925010497,53,2005,77083
22399006010497,53,2005,77097
22398486010497,53,2003,77111
22399041010497,53,2005,77112
22398796010497,53,2004,77127
22399018010497,53,2005,77129
25082189010900,53,2004,77158
22931076010497,53,2008,77165
22398586010497,53,2003,77186
24133522010900,53,2002,77199
25077876010900,53,2004,77202
8607920010901,53,2006,77216
8654998010901,53,2006,77217
24483705010900,53,2003,77220
13054971010497,53,2005,77242
24159044010900,53,2002,77243
24140680010900,53,2002,77244
22954333010497,53,2006,77259
22398851010497,53,2004,77279
24484737010900,53,2003,77306
22398320010497,53,2002,77308
22398624010497,53,2003,77357
22398200010497,53,2002,77361
22398760010497,53,2004,77378
24841397010900,53,2004,77385
29883241010497,53,2009,77396
22399025010497,53,2005,77399
22398694010497,53,2004,77407
13041320010497,53,2005,77445
12990405010497,53,2005,77452
13041599010497,53,2005,77470
24149445010900,53,2002,77475
22932935010497,53,2008,77487
24878976010900,53,2004,77502
24479644010900,53,2003,77504
24127766010900,53,2002,77505
13025974010497,53,2005,77518
13022083010497,53,2005,77550
22398595010497,53,2003,77555
22398968010497,53,2005,77562
24488200010900,53,2003,77564
24179203010900,53,2002,77566
22398589010497,53,2003,77598
24880481010900,53,2004,77601
29883214010497,53,2009,77605
22930916010497,53,2008,77618
8616803010901,53,2006,77628
22398617010497,53,2003,77632
25081108010900,53,2004,77651
24527243010900,53,2003,77660
24168542010900,53,2002,77674
22399159010497,53,2006,77679
29395573010497,53,2008,77680
8609835010901,53,2006,77703
25083080010900,53,2004,77707
22398500010497,53,2003,77708
25066955010900,53,2004,77728
22398951010497,53,2005,77734
8624089010901,53,2006,77735
24209888010900,53,2002,77787
22398622010497,53,2003,77795
22398572010497,53,2003,77807
29883366010497,53,2009,77828
22398506010497,53,2002,77857
29395528010497,53,2008,77875
22398542010497,53,2002,77882
29394869010497,53,2008,77895
22930907010497,53,2008,77927
22399142010497,53,2006,77978
22931169010497,53,2008,77985
22399282010497,53,2006,77993
24162878010900,53,2002,77997
22398873010497,53,2004,78012
24476652010900,53,2003,78022
8630871010901,53,2006,78037
24519906010900,53,2003,78070
12991172010497,53,2005,78088
13011914010497,53,2005,78093
22399139010497,53,2006,78095
22398651010497,53,2004,78115
29882749010497,53,2009,78124
8621399010901,53,2006,78137
22399205010497,53,2006,78143
8613561010901,53,2006,78148
22398388010497,53,2003,78182
8649750010901,53,2006,78248
30826408020004,53,2002,78315
22398253010497,53,2002,78321
29882796010497,53,2009,78331
24492422010900,53,2003,78342
24521468010900,53,2003,78351
22398425010497,53,2003,78358
29395680010497,53,2008,78366
22398204010497,53,2002,78385
29883095010497,53,2009,78423
12978066010497,53,2005,78432
29883083010497,53,2009,78455
29394997010497,53,2008,78460
29883454010497,53,2009,78465
24493767010900,53,2003,78522
22399208010497,53,2006,78545
29883442010497,53,2009,78546
22399165010497,53,2006,78547
8654524010901,53,2006,78550
22398973010497,53,2005,78564
25076062010900,53,2004,78574
29882959010497,53,2009,78601
22398556010497,53,2003,78607
22398259010497,53,2002,78649
24462832010900,53,2003,78657
24156837010900,53,2002,78676
22398350010497,53,2002,78688
24158617010900,53,2002,78693
24850046010900,53,2004,78716
24182732010900,53,2002,78720
29883272010497,53,2009,78757
29883321010497,53,2009,78790
8607657010901,53,2006,78792
24874783010900,53,2004,78808
22398731010497,53,2004,78809
22398431010497,53,2003,78836
12994021010497,53,2005,78868
12971869010497,53,2005,78883
22398403010497,53,2003,78907
24538987010900,53,2003,78918
29882716010497,53,2009,78966
22933089010497,53,2008,78992
12991499010497,53,2005,79013
22399287010497,53,2006,79022
22398433010497,53,2003,79030
8612719010901,53,2006,79034
22933264010497,53,2008,79039
29882961010497,53,2009,79050
22398383010497,53,2002,79058
22399219010497,53,2006,79075
24545883010900,53,2003,79110
24521035010900,53,2003,79119
22931088010497,53,2008,79122
8622315010901,53,2006,79133
22930994010497,53,2008,79136
29883541010497,53,2009,79168
22930902010497,53,2008,79186
8609695010901,53,2006,79197
24128071010900,53,2002,79221
22932905010497,53,2008,79226
24457948010900,53,2003,79238
22398466010497,53,2003,79242
29395749010497,53,2008,79245
29883182010497,53,2009,79248
24491293010900,53,2003,79254
8610319010901,53,2006,79281
22399220010497,53,2006,79284
29881547010497,53,2009,79286
24152925010900,53,2002,79289
24520543010900,53,2003,79291
22932911010497,53,2008,79293
24509233010900,53,2003,79299
8626678010901,53,2006,79300
29882952010497,53,2009,79321
24883636010900,53,2004,79333
22930951010497,53,2008,79336
8617249010901,53,2006,79337
24186143010900,53,2002,79338
24484545010900,53,2003,79342
29881799010497,53,2009,79359
24207697010900,53,2002,79382
8601534010901,53,2006,79407
24846767010900,53,2004,79419
29395517010497,53,2008,79506
25064427010900,53,2004,79510
22399271010497,53,2006,79530
29883443010497,53,2009,79543
13059124010497,53,2005,79568
22398333010497,53,2002,79584
29881805010497,53,2009,79623
22398858010497,53,2005,79643
22933061010497,53,2008,79664
29882837010497,53,2009,79665
13054437010497,53,2005,79667
24164617010900,53,2002,79706
13030125010497,53,2005,79709
22931160010497,53,2008,79742
29395733010497,53,2008,79753
22398715010497,53,2004,79762
13051689010497,53,2005,79764
29395563010497,53,2008,79783
13008009010497,53,2005,79789
29883306010497,53,2009,79802
22399257010497,53,2006,79820
13020784010497,53,2005,79850
22398216010497,53,2002,79855
29882797010497,53,2009,79869
22399116010497,53,2006,79884
25071535010900,53,2004,79888
24845512010900,53,2004,79912
22398993010497,53,2005,79916
22399131010497,53,2006,79929
22398330010497,53,2002,79930
13045763010497,53,2005,79934
8612169010901,53,2006,79954
22398533010497,53,2002,79962
12964657010497,53,2005,79967
22398494010497,53,2003,79969
22932948010497,53,2008,79973
22933207010497,53,2008,79985
22398987010497,53,2005,79989
22399199010497,53,2006,80000
12972431010497,53,2005,80009
22398878010497,53,2005,80033
22931159010497,53,2008,80064
22933226010497,53,2008,80077
29881793010497,53,2009,80082
24542593010900,53,2003,80102
24868045010900,53,2004,80131
24512151010900,53,2003,80142
22399197010497,53,2006,80151
29395508010497,53,2008,80180
22398633010497,53,2003,80224
24187755010900,53,2002,80226
24124884010900,53,2002,80234
22398788010497,53,2004,80245
29882607010497,53,2009,80255
24885078010900,53,2004,80297
29395557010497,53,2008,80311
22930937010497,53,2008,80338
22933303010497,53,2008,80355
13061167010497,53,2005,80364
29395702010497,53,2008,80393
22398448010497,53,2003,80394
29395569010497,53,2008,80398
12997799010497,53,2005,80399
24516245010900,53,2003,80407
24495777010900,53,2003,80409
24198346010900,53,2002,80425
22399179010497,53,2006,80453
22398495010497,53,2003,80465
24136537010900,53,2002,80489
24157971010900,53,2002,80500
24544985010900,53,2003,80502
24202790010900,53,2002,80519
13063275010497,53,2005,80522
22398312010497,53,2002,80531
24538131010900,53,2003,80550
24459582010900,53,2003,80556
24860191010900,53,2004,80573
22931035010497,53,2008,80577
22398661010497,53,2004,80591
29395522010497,53,2008,80596
22398766010497,53,2004,80601
22398850010497,53,2004,80612
29395657010497,53,2008,80621
24173457010900,53,2002,80627
24483467010900,53,2003,80641
24486919010900,53,2003,80666
22398242010497,53,2002,80689
29883514010497,53,2009,80698
24532508010900,53,2003,80728
24145502010900,53,2002,80746
24195641010900,53,2002,80747
8617685010901,53,2006,80763
22399273010497,53,2006,80794
8633631010901,53,2006,80824
29882945010497,53,2009,80827
193209186020004,53,2005,80828
29882953010497,53,2009,80871
22398784010497,53,2004,80880
13216393010497,53,2004,80900
29882533010497,53,2009,80915
24192848010900,53,2002,80925
22399169010497,53,2006,80934
22398917010497,53,2005,80970
29882614010497,53,2009,80973
22398234010497,53,2002,80979
22399051010497,53,2005,80983
24839635010900,53,2004,81022
24476841010900,53,2003,81030
8613355010901,53,2006,81050
13003592010497,53,2005,81055
22933185010497,53,2008,81057
22399188010497,53,2006,81062
22398924010497,53,2005,81100
22399242010497,53,2006,81117
22398938010497,53,2005,81123
29395735010497,53,2008,81137
24144992010900,53,2002,81144
24158339010900,53,2002,81166
22933172010497,53,2008,81195
22933279010497,53,2008,81222
8622633010901,53,2006,81256
24466033010900,53,2003,81260
22398518010497,53,2003,81287
29395738010497,53,2008,81316
8621937010901,53,2006,81342
22933033010497,53,2008,81349
13197939010497,53,2004,81355
24874464010900,53,2004,81370
29881881010497,53,2009,81380
22931292010497,53,2008,81406
22398463010497,53,2003,81409
13027544010497,53,2005,81412
13014760010497,53,2005,81426
8614749010901,53,2006,81429
24501737010900,53,2003,81438
29395629010497,53,2008,81466
24831846010900,53,2004,81486
22399296010497,53,2006,81497
8617559010901,53,2006,81513
29883013010497,53,2009,81524
24161552010900,53,2002,81546
24522496010900,53,2003,81567
29882542010497,53,2009,81590
24203890010900,53,2002,81591
22399141010497,53,2006,81593
22931110010497,53,2008,81600
25082836010900,53,2004,81610
22398452010497,53,2003,81626
29883413010497,53,2009,81640
29883246010497,53,2009,81644
22398833010497,53,2004,81657
29883273010497,53,2009,81669
25078480010900,53,2004,81698
12970545010497,53,2005,81705
13202675010497,53,2005,81721
8617035010901,53,2006,81724
24533767010900,53,2003,81726
22398573010497,53,2003,81727
24856340010900,53,2004,81736
8627111010901,53,2006,81756
22398398010497,53,2003,81771
22398254010497,53,2002,81772
24837394010900,53,2004,81779
22398579010497,53,2003,81789
24133291010900,53,2002,81794
24196478010900,53,2002,81804
22398548010497,53,2002,81831
22398868010497,53,2005,81834
24546494010900,53,2003,81845
24521625010900,53,2003,81852
22398460010497,53,2003,81853
24855082010900,53,2004,81855
24524868010900,53,2003,81899
24868896010900,53,2004,81947
8615300010901,53,2006,81951
8650592010901,53,2006,81981
24859445010900,53,2004,82009
24466734010900,53,2003,82010
29883140010497,53,2009,82015
22399073010497,53,2005,82038
12999289010497,53,2005,82042
22399017010497,53,2005,82051
24544490010900,53,2003,82065
29883497010497,53,2009,82098
29883012010497,53,2009,82115
22931066010497,53,2008,82117
22931170010497,53,2008,82122
22399000010497,53,2005,82134
24151150010900,53,2002,82163
22398195010497,53,2002,82187
8635221010901,53,2006,82188
29882725010497,53,2009,82213
22398950010497,53,2005,82228
24873531010900,53,2004,82246
13199171010497,53,2004,82256
29883313010497,53,2009,82273
29882537010497,53,2009,82287
29395737010497,53,2008,82291
25080584010900,53,2004,82310
25077311010900,53,2004,82344
8622977010901,53,2006,82355
22399244010497,53,2006,82356
8611720010901,53,2006,82358
22933210010497,53,2008,82359
8976192010901,53,2005,82370
13013076010497,53,2005,82386
8613276010901,53,2006,82406
22398927010497,53,2005,82409
193209185020004,53,2004,82455
12987496010497,53,2005,82459
24176192010900,53,2002,82467
24832066010900,53,2004,82473
22399055010497,53,2005,82516
24842073010900,53,2004,82540
24538836010900,53,2003,82542
22398394010497,53,2003,82543
22398571010497,53,2003,82553
8602439010901,53,2006,82557
24136970010900,53,2002,82593
29883121010497,53,2009,82597
29395620010497,53,2008,82603
13054170010497,53,2005,82626
22398317010497,53,2002,82633
22398615010497,53,2003,82636
22398380010497,53,2002,82655
22398329010497,53,2002,82671
22398291010497,53,2002,82728
29395736010497,53,2008,82771
29882948010497,53,2009,82778
29395570010497,53,2008,82801
22398261010497,53,2002,82820
29883141010497,53,2009,82835
24157666010900,53,2002,82838
22932925010497,53,2008,82850
24153837010900,53,2002,82857
24547242010900,53,2003,82866
8609564010901,53,2006,82896
13031419010497,53,2005,82916
22398497010497,53,2003,82931
22398555010497,53,2003,82932
25074287010900,53,2004,82945
29883011010497,53,2009,82948
22398243010497,53,2002,82971
22398222010497,53,2002,82977
24170596010900,53,2002,82980
22931154010497,53,2008,82993
193209153020004,53,2004,83023
29883112010497,53,2009,83031
